SEG_ID	Doc	Source	Tagged_Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
1	doc2	Risk factors associated with worse outcomes in COVID-19: a retrospective study in Saudi Arabia 		Facteurs de risque associés à des résultats plus mauvais dans l'étude Covid-19: étude rétrospective en arabie saoudite	Huawei_AGI_run2	Facteurs de risque associés à des résultats <tag>plus mauvais</tag> dans l'étude Covid-19: étude rétrospective en arabie saoudite	Style - Non-fluent	Major	5235710
1	doc2	Risk factors associated with worse outcomes in COVID-19: a retrospective study in Saudi Arabia 		Facteurs de risque associés à des résultats plus mauvais dans l'étude Covid-19: étude rétrospective en arabie saoudite	Huawei_AGI_run2	Facteurs de risque associés à des résultats plus mauvais <tag>dans l\'étude</tag>Covid-19: étude rétrospective en arabie saoudite	Accuracy - Addition	Major	5235710
1	doc2	Risk factors associated with worse outcomes in COVID-19: a retrospective study in Saudi Arabia 		Facteurs de risque associés à des résultats plus mauvais dans l'étude Covid-19: étude rétrospective en arabie saoudite	Huawei_AGI_run2	Facteurs de risque associés à des résultats plus mauvais dans l'étude <tag>Covid-19:</tag> étude rétrospective en arabie saoudite	Linguistic Conventions - Punctuation	Minor	5235710
1	doc2	Risk factors associated with worse outcomes in COVID-19: a retrospective study in Saudi Arabia 		Facteurs de risque associés à des résultats plus mauvais dans l'étude Covid-19: étude rétrospective en arabie saoudite	Huawei_AGI_run2	Facteurs de risque associés à des résultats plus mauvais dans l'étude Covid-19: étude rétrospective en <tag>arabie</tag> saoudite	Linguistic Conventions - Punctuation	Major	5235710
2	doc2	The rapid emergence of the novel coronavirus disease 2019 (COVID-19) has resulted in millions of infected patients and hundreds of thousands of deaths worldwide.		L'émergence rapide de la nouvelle maladie à coronavirus 2019 (Covid-19) a entraîné des millions de patients infectés et des centaines de milliers de décès dans le monde.	Huawei_AGI_run2	L'émergence rapide <tag>de la nouvelle maladie à coronavirus</tag> 2019 (Covid-19) a entraîné des millions de patients infectés et des centaines de milliers de décès dans le monde.	Style - Non-fluent	Critical	5235710
2	doc2	The rapid emergence of the novel coronavirus disease 2019 (COVID-19) has resulted in millions of infected patients and hundreds of thousands of deaths worldwide.		L'émergence rapide de la nouvelle maladie à coronavirus 2019 (Covid-19) a entraîné des millions de patients infectés et des centaines de milliers de décès dans le monde.	Huawei_AGI_run2	L'émergence rapide de la nouvelle maladie à coronavirus 2019 (Covid-19) <tag>a entraîné des millions de patients infectés</tag> et des centaines de milliers de décès dans le monde.	Style - Non-fluent	Critical	5235710
3	doc2	Health care services delivery is being compromised due to the surge in the number of infected patients during this pandemic.		La prestation des services de santé est compromise en raison de l'augmentation du nombre de patients infectés au cours de cette pandémie.	Huawei_AGI_run2				5235710
4	doc2	This study aimed to assess the risk factors associated with poor prognosis among COVID-19 patients in Saudi Arabia.		La présente étude visait à évaluer les facteurs de risque associés à un mauvais pronostic chez les patients atteints de la Covid-19 en arabie saoudite.	Huawei_AGI_run2	La présente étude visait à évaluer les facteurs de risque associés à un mauvais pronostic chez les patients atteints de la Covid-19 en <tag>arabie saoudite.</tag>	Linguistic Conventions - Character encoding	Major	5235710
5	doc2	This was a multi-centre retrospective cohort study that included all laboratory-confirmed COVID-19 cases with definitive outcomes in Saudi Arabia during March 2020.		Il s'agissait d'une étude de cohorte rétrospective multicentrique incluant tous les cas de Covid-19 confirmés en laboratoire avec des résultats définitifs en arabie saoudite en mars 2020.	Huawei_AGI_run2	Il s'agissait d'une étude de cohorte rétrospective multicentrique incluant tous les cas de Covid-19 confirmés en laboratoire avec des résultats définitifs en <tag>arabie saoudite</tag> en mars 2020.	Linguistic Conventions - Character encoding	Major	5235710
6	doc2	Demographic, clinical history, comorbidity and outcomes data were retrieved from the National Health Electronic Surveillance Network (HESN) database.		Les données démographiques, les antécédents cliniques, la comorbidité et les résultats ont été extraits de la base de données du réseau national de surveillance électronique de la santé (rses).	Huawei_AGI_run2	Les données démographiques, les antécédents cliniques, la comorbidité et les résultats ont été extraits de la base de données du réseau national de surveillance électronique de la santé (<tag>rses</tag>).	Linguistic Conventions - Character encoding	Minor	5235710
