SEG_ID	Doc	Source	Tagged_Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
1	doc10	A Síndrome de Waardenburg (SW) é uma condição genética rara de padrão autossômico dominante e que pode cursar com perda auditiva neurossensorial.		Waardenburg Syndrome (WS) is a rare genetic condition with an autosomal dominant pattern that may present with sensorineural hearing loss.	MT Learner_run1	Waardenburg Syndrome (WS) is a rare genetic condition with an autosomal dominant pattern that <tag>may present with</tag> sensorineural hearing loss.	Terminology - Inconsistent use of terminology	Minor	5658134
2	doc10	Nesse relato, apresentamos o desempenho da audição e linguagem de três crianças com SW, com zero, três, nove, doze e sessenta meses de seguimento após implante coclear (IC).		In this report, we present the hearing and language performance of three children with WS, with zero, three, nine, twelve and sixty months of follow-up after cochlear implant (CI).	MT Learner_run1	In this report, we present the hearing and language performance of three children with WS, with zero, three, nine, twelve and sixty months of <tag>follow-up</tag> after cochlear implant (CI).	Linguistic Conventions - Spelling	Neutral	5658134
3	doc10	As crianças foram avaliadas através dos questionários Escala de Integração Auditiva IT-MAIS (até 5 anos), MAIS (maiores de 5 anos), Escala de Utilização da Fala (MUSS) e categorizados quanto à audição e linguagem.		The children were evaluated through the questionnaires IT-MAIS Auditory Integration Scale (up to 5 years), MAIS (over 5 years), Speech Use Scale (MUSS) and categorized according to hearing and language.	MT Learner_run1	The children were evaluated <tag>through</tag> the questionnaires IT-MAIS Auditory Integration Scale (up to 5 years), MAIS (over 5 years), Speech Use Scale (MUSS) and categorized according to hearing and language.	Terminology - Inconsistent use of terminology	Minor	5658134
3	doc10	As crianças foram avaliadas através dos questionários Escala de Integração Auditiva IT-MAIS (até 5 anos), MAIS (maiores de 5 anos), Escala de Utilização da Fala (MUSS) e categorizados quanto à audição e linguagem.		The children were evaluated through the questionnaires IT-MAIS Auditory Integration Scale (up to 5 years), MAIS (over 5 years), Speech Use Scale (MUSS) and categorized according to hearing and language.	MT Learner_run1	The children were evaluated through the questionnaires <tag>IT-MAIS Auditory Integration Scale</tag> (up to 5 years), MAIS (over 5 years), Speech Use Scale (MUSS) and categorized according to hearing and language.	Accuracy - Mistranslation	Neutral	5658134
4	doc10	Os resultados demonstraram uma melhora no desempenho da audição e linguagem ao longo do tempo, sendo que os dois pacientes que usaram o IC por 5 anos alcançaram 100% no IT-MAIS, MAIS e MUSS.		The results showed an improvement in hearing and language performance over time, and the two patients who used CI for 5 years achieved 100% in IT-MAIS, MAIS and MUSS.	MT Learner_run1				5658134
5	doc10	Além disso, ambos foram capazes de compreender sentenças em conjunto aberto e possuem fala fluente, considerando-se as categorias de audição e linguagem.		In addition, both were able to understand sentences in an open set and have fluent speech, considering the categories of hearing and language.	MT Learner_run1				5658134
6	doc10	O terceiro paciente, com 50 meses de seguimento, encontra-se, na avaliação aos 48 meses, na categoria 5 de audição e 3 de linguagem.		The third patient, with 50 months of follow-up, is in the evaluation at 48 months, in category 5 of hearing and 3 of language.	MT Learner_run1	The third patient, with 50 months of follow-up, <tag>is in the evaluation at 48 months</tag>, in category 5 of hearing and 3 of language.	Accuracy - Mistranslation	Critical	5658134
7	doc10	Conclui-se assim que as crianças da pesquisa, que apresentavam níveis baixos de audição e linguagem antes do implante coclear, passaram a apresentar melhores respostas auditivas e linguísticas após a implantação e reabilitação.		Thus, it is concluded that the children of the research, who had low levels of hearing and language before cochlear implant, began to present better auditory and linguistic responses after implantation and rehabilitation.	MT Learner_run1				5658134
1	doc100	O grau de fluxo TIMI e a contagem quadro a quadro TIMI corrigida (CTFC) são métodos amplamente utilizados para avaliar o fluxo sanguíneo coronariano angiográfico.		Timi flow degree and corrected TIMI frame-by-frame count (CTFC) are widely used methods to evaluate angiographic coronary blood flow.	MT Learner_run1	<tag>Timi flow degree and corrected TIMI frame-by-frame count (CTFC)</tag> are widely used methods to evaluate angiographic coronary blood flow.	Accuracy - Mistranslation	Critical	5658134
4	doc100	Trinta pacientes foram estudados e divididos em 2 grupos: fluxo sanguíneo coronariano normal (FN) e fluxo sanguíneo coronariano lento (FL), de acordo com a definição da CTFC.		Thirty patients were studied and divided into 2 groups: normal coronary blood flow (NF) and slow coronary blood flow (FL), according to the definition of CTFC.	MT Learner_run1	Thirty patients were studied and divided into 2 groups: normal coronary blood flow (<tag>NF</tag>) and slow coronary blood flow (FL), according to the definition of CTFC.	Accuracy - Mistranslation	Minor	5658134
