SEG_ID	Doc	Source	Tagged_Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
1	doc10	Изучить возможности измерения внутриклеточного водородного показателя (pH) с помощью фосфорной магнитно-резонансной спектроскопии в глиобластомах, а также сравнить полученные данные со значениями внутриклеточного pH у здоровых добровольцев.		OBJECTIVE To study the feasibility of measuring intracellular hydrogen (pH) using phosphorous magnetic resonance spectroscopy in glioblastomas and to compare the data with intracellular pH values in healthy volunteers.	MT Learner_run1				500113
2	doc10	В исследование включены 10 пациентов в возрасте от 41 года до 67 лет с глиобластомами супратенториальной локализации.		The study included 10 patients aged 41 to 67 years with supratentorial glioblastomas.	MT Learner_run1				500113
3	doc10	Полученные значения внутриклеточного pH ткани глиобластом сравнивали с pH тканей мозга здоровых добровольцев.		The obtained values of intracellular pH of glioblastoma tissue were compared with pH of brain tissues of healthy volunteers.	MT Learner_run1	The obtained values <tag>of intracellular pH of</tag> glioblastoma tissue were compared with pH of brain tissues of healthy volunteers.	Linguistic Conventions - Grammar	Neutral	500113
3	doc10	Полученные значения внутриклеточного pH ткани глиобластом сравнивали с pH тканей мозга здоровых добровольцев.		The obtained values of intracellular pH of glioblastoma tissue were compared with pH of brain tissues of healthy volunteers.	MT Learner_run1	The obtained values of intracellular pH of glioblastoma tissue were compared with <tag>pH of brain tissues</tag> of healthy volunteers.	Linguistic Conventions - Grammar	Neutral	500113
4	doc10	Выявлена тенденция к увеличению уровня внутриклеточного pH в опухолях по сравнению с уровнем pH здоровых тканей мозга.		There was a tendency to increase the level of intracellular pH in tumors in comparison with the pH level of healthy brain tissues.	MT Learner_run1	There was a <tag>tendency to increase the level of intracellular pH in tumors</tag> in comparison with the pH level of healthy brain tissues.	Style - Non-fluent	Critical	500113
5	doc10	Данные об изменениях внутриклеточного водородного показателя мозгового вещества в дальнейшем могут быть использованы в качестве потенциального маркера ранних патологических изменений, не визуализируемых при стандартном магнитно-резонансном томографическом исследовании, а также в оценке эффективности противоопухолевой терапии.		Data on changes in the intracellular hydrogen index of brain matter can be used in the future as a potential marker of early pathological changes not visualized in standard magnetic resonance imaging, as well as in evaluating the effectiveness of anticancer therapy.	MT Learner_run1				500113
1	doc11	Цель – анализ мировой литературы, посвященной проблеме лечения сочетания стеноза внутренней сонной артерии на экстракраниальном уровне и артериальной аневризмы головного мозга, а также демонстрация собственных результатов хирургического лечения пациентов с данной сочетанной патологией каротидного бассейна.		OBJECTIVE To analyze the world literature on the problem of treatment of the combination of internal carotid artery stenosis at the extracranial level and arterial aneurysm of the brain, as well as to demonstrate the own results of surgical treatment of patients with this combined pathology of the carotid basin.	MT Learner_run1	OBJECTIVE To analyze <tag>the world</tag> literature on the problem of treatment of the combination of internal carotid artery stenosis at the extracranial level and arterial aneurysm of the brain, as well as to demonstrate the own results of surgical treatment of patients with this combined pathology of the carotid basin.	Linguistic Conventions - Grammar	Major	500113
1	doc11	Цель – анализ мировой литературы, посвященной проблеме лечения сочетания стеноза внутренней сонной артерии на экстракраниальном уровне и артериальной аневризмы головного мозга, а также демонстрация собственных результатов хирургического лечения пациентов с данной сочетанной патологией каротидного бассейна.		OBJECTIVE To analyze the world literature on the problem of treatment of the combination of internal carotid artery stenosis at the extracranial level and arterial aneurysm of the brain, as well as to demonstrate the own results of surgical treatment of patients with this combined pathology of the carotid basin.	MT Learner_run1	OBJECTIVE To analyze the world literature on the problem of treatment of the combination of internal carotid artery stenosis at the extracranial level and arterial aneurysm of the brain, as well as to demonstrate the <tag>own</tag> results of surgical treatment of patients with this combined pathology of the carotid basin.	Style - Non-fluent	Major	500113
2	doc11	Материалы и методы.		SUBJECTS AND METHODS	MT Learner_run1				500113
3	doc11	С 2013 по 2019 гг. в клинике сочетанная патология бассейна внутренней сонной артерии (интракраниальная аневризма и стеноз внутренней сонной артерии на экстракраниальном уровне) выявлена у 35 из 1638 обследованных пациентов.		From 2013 to 2019, the combined pathology of the internal carotid artery basin (intracranial aneurysm and stenosis of the internal carotid artery at the extracranial level) was detected in 35 out of 1638 examined patients.	MT Learner_run1	From 2013 to 2019, <tag>the</tag> combined pathology of the internal carotid artery basin (intracranial aneurysm and stenosis of the internal carotid artery at the extracranial level) was detected in 35 out of 1638 examined patients.	Style - Non-fluent	Minor	500113
