SEG_ID	Doc	Source	Tagged_Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
1	doc10	Primary health care provides the framework for delivering the socially-informed, comprehensive and patient-centred care underlying robust health-care systems and is, therefore, central to achieving universal health coverage.		La atención primaria de salud proporciona el marco para proporcionar la atención sanitaria más informada, integral y centrada en el paciente subyacente a los sistemas sanitarios sólidos y es, por tanto, central para alcanzar la cobertura sanitaria universal.	talp_upc_run2	La atención primaria de salud proporciona el marco para proporcionar la atención sanitaria más informada, integral y centrada en el paciente subyacente a los sistemas sanitarios sólidos y es, por tanto, <tag>central</tag> para alcanzar la cobertura sanitaria universal.	Style - Non-fluent	Neutral	5658996
1	doc10	Primary health care provides the framework for delivering the socially-informed, comprehensive and patient-centred care underlying robust health-care systems and is, therefore, central to achieving universal health coverage.		La atención primaria de salud proporciona el marco para proporcionar la atención sanitaria más informada, integral y centrada en el paciente subyacente a los sistemas sanitarios sólidos y es, por tanto, central para alcanzar la cobertura sanitaria universal.	talp_upc_run2	La atención primaria de salud proporciona el marco para proporcionar la atención sanitaria <tag>más</tag> informada, integral y centrada en el paciente subyacente a los sistemas sanitarios sólidos y es, por tanto, central para alcanzar la cobertura sanitaria universal.	Accuracy - Addition	Minor	5658996
1	doc10	Primary health care provides the framework for delivering the socially-informed, comprehensive and patient-centred care underlying robust health-care systems and is, therefore, central to achieving universal health coverage.		La atención primaria de salud proporciona el marco para proporcionar la atención sanitaria más informada, integral y centrada en el paciente subyacente a los sistemas sanitarios sólidos y es, por tanto, central para alcanzar la cobertura sanitaria universal.	talp_upc_run2	La atención primaria <tag>de salud</tag> proporciona el marco para proporcionar la atención sanitaria más informada, integral y centrada en el paciente subyacente a los sistemas sanitarios sólidos y es, por tanto, central para alcanzar la cobertura sanitaria universal.	Style - Non-fluent	Minor	5658996
1	doc10	Primary health care provides the framework for delivering the socially-informed, comprehensive and patient-centred care underlying robust health-care systems and is, therefore, central to achieving universal health coverage.		La atención primaria de salud proporciona el marco para proporcionar la atención sanitaria más informada, integral y centrada en el paciente subyacente a los sistemas sanitarios sólidos y es, por tanto, central para alcanzar la cobertura sanitaria universal.	talp_upc_run2	La atención primaria de salud <tag>proporciona el marco para proporcionar</tag> la atención sanitaria más informada, integral y centrada en el paciente subyacente a los sistemas sanitarios sólidos y es, por tanto, central para alcanzar la cobertura sanitaria universal.	Style - Non-fluent	Minor	5658996
1	doc10	Primary health care provides the framework for delivering the socially-informed, comprehensive and patient-centred care underlying robust health-care systems and is, therefore, central to achieving universal health coverage.	Primary health care provides the framework for delivering the <tag>socially-informed</tag>, comprehensive and patient-centred care underlying robust health-care systems and is, therefore, central to achieving universal health coverage.	La atención primaria de salud proporciona el marco para proporcionar la atención sanitaria más informada, integral y centrada en el paciente subyacente a los sistemas sanitarios sólidos y es, por tanto, central para alcanzar la cobertura sanitaria universal.	talp_upc_run2		Accuracy - Omission	Minor	5658996
2	doc10	Family physicians are best placed to embody primary health care's dual focus on community and population health because they are often employed in rural or district hospitals with limited human resources, particularly a lack of specialists.		El médico de familia está mejor situado en el doble enfoque de la salud comunitaria y de la población por su elevada frecuentación en hospitales rurales o comarcales con escasos recursos humanos, especialmente por la falta de especialistas.	talp_upc_run2	El médico de familia está mejor situado en el doble enfoque de la salud comunitaria y de la población por su elevada <tag>frecuentación</tag> en hospitales rurales o comarcales con escasos recursos humanos, especialmente por la falta de especialistas.	Accuracy - Mistranslation	Neutral	5658996
3	doc10	Here we want to illustrate how additional training for family physicians, the key clinicians in primary care, can play a critical role in reducing disparities in access to surgical, obstetric and anaesthesia care in low- and middle-income countries and in rural or remote settings.		Aquí queremos ilustrar cómo la formación adicional para los médicos de familia, los clínicos clave en atención primaria, puede jugar un papel crítico en la reducción de las disparidades en el acceso a los servicios quirúrgicos, obstétricos y anestésicos en países de ingresos bajos y medios.	talp_upc_run2				5658996
4	doc10	Examples are given of how training programmes can be developed in low-resource settings to equip family physicians with life-saving surgical skills and of how family physicians in high-income countries can be trained in the surgical skills essential for working overseas in low-income settings.		Se ofrecen ejemplos de cómo pueden desarrollarse programas de capacitación en entornos de escasos recursos para dotar a los médicos de familia de habilidades quirúrgicas que salvar vidas y de cómo los médicos de familia de países de altos ingresos pueden formarse en las habilidades quirúrgicas necesarias para el extranjero.	talp_upc_run2	Se ofrecen ejemplos de cómo pueden desarrollarse programas de capacitación en entornos de escasos recursos para dotar a los médicos de familia de habilidades quirúrgicas que <tag>salvar</tag> vidas y de cómo los médicos de familia de países de altos ingresos pueden formarse en las habilidades quirúrgicas necesarias para el extranjero.	Linguistic Conventions - Grammar	Minor	5658996
4	doc10	Examples are given of how training programmes can be developed in low-resource settings to equip family physicians with life-saving surgical skills and of how family physicians in high-income countries can be trained in the surgical skills essential for working overseas in low-income settings.	Examples are given of how training programmes can be developed in low-resource settings to equip family physicians with life-saving surgical skills and of how family physicians in high-income countries can be trained in the surgical skills essential for <tag>working</tag> overseas in low-income settings.	Se ofrecen ejemplos de cómo pueden desarrollarse programas de capacitación en entornos de escasos recursos para dotar a los médicos de familia de habilidades quirúrgicas que salvar vidas y de cómo los médicos de familia de países de altos ingresos pueden formarse en las habilidades quirúrgicas necesarias para el extranjero.	talp_upc_run2		Accuracy - Omission	Minor	5658996
4	doc10	Examples are given of how training programmes can be developed in low-resource settings to equip family physicians with life-saving surgical skills and of how family physicians in high-income countries can be trained in the surgical skills essential for working overseas in low-income settings.	Examples are given of how training programmes can be developed in low-resource settings to equip family physicians with life-saving surgical skills and of how family physicians in high-income countries can be trained in the surgical skills essential for working overseas <tag>in low-income settings</tag>.	Se ofrecen ejemplos de cómo pueden desarrollarse programas de capacitación en entornos de escasos recursos para dotar a los médicos de familia de habilidades quirúrgicas que salvar vidas y de cómo los médicos de familia de países de altos ingresos pueden formarse en las habilidades quirúrgicas necesarias para el extranjero.	talp_upc_run2		Accuracy - Omission	Critical	5658996
5	doc10	Policy-makers should promote surgical practice among family physicians by supporting family medicine programmes that include additional surgical skills training and by expanding opportunities and incentives for family physicians to serve in rural areas.		Los formuladores de políticas deben promover la práctica quirúrgica entre los médicos de familia apoyando programas de medicina familiar que incluyan entrenamiento en habilidades quirúrgicas adicionales y ampliando oportunidades e incentivos para que los médicos de familia actúen en zonas rurales.	talp_upc_run2	Los formuladores de políticas deben promover la práctica quirúrgica entre los médicos de familia apoyando programas de medicina familiar que incluyan <tag>entrenamiento</tag> en habilidades quirúrgicas adicionales y ampliando oportunidades e incentivos para que los médicos de familia actúen en zonas rurales.	Accuracy - Mistranslation	Neutral	5658996
6	doc10	Moreover, national surgical plans should include a primary health care strategy for surgical care and, globally, family physicians should be considered in discussions of surgical care.		Además, los planes nacionales de cirugía deberían incluir una estrategia de atención primaria de salud para la atención quirúrgica y, a nivel mundial, los médicos de familia deben ser considerados en discusiones sobre la atención quirúrgica.	talp_upc_run2	Además, los planes nacionales de cirugía deberían incluir una estrategia de atención primaria de salud para la atención quirúrgica y, a nivel mundial, los médicos de familia deben ser considerados en <tag>discusiones</tag> sobre la atención quirúrgica.	Style - Non-fluent	Neutral	5658996
7	doc10	Finally, surgeons, anaesthesiologists, obstetricians and family physicians should be encouraged to collaborate in ensuring that all patients, regardless of place of residence, receive safe and timely surgical care.		Finalmente, cirujanos, anestesiólogos, obstetras y médicos de familia deben ser incentivados a colaborar para que todas las pacientes, independientemente del lugar de residencia, reciban una atención quirúrgica segura y oportuna.	talp_upc_run2	Finalmente, cirujanos, anestesiólogos, obstetras y médicos de familia deben ser incentivados a colaborar para que <tag>todas las</tag> pacientes, independientemente del lugar de residencia, reciban una atención quirúrgica segura y oportuna.	Linguistic Conventions - Grammar	Major	5658996
1	doc100	To analyze notifications of flu-like syndrome according to the time interval between onset of symptoms and testing for COVID-19.		Analizar las notificaciones de síndrome pseudogripal en función del intervalo de tiempo entre el inicio de los síntomas y las pruebas para el COVID-19.	talp_upc_run2				5658996
2	doc100	This was a cross-sectional study using records of flu-like syndrome cases containing results of COVID-19 diagnostic tests in the Brazilian state capitals and Federal District, held on the e-SUS Notifica system, from March 1st, 2020 to August 18th, 2020.		Se trata de un estudio transversal con registros de casos de síndrome gripal que contienen los resultados de las pruebas diagnósticas COVID-19 en las capitales brasileras y el Distrito Federal, realizadas en el sistema e-SUS, entre el 1 de marzo y el 18 de agosto de 2020.	talp_upc_run2	Se trata de un estudio transversal con registros de casos de síndrome gripal que contienen los resultados de las pruebas <tag>diagnósticas COVID-19</tag> en las capitales brasileras y el Distrito Federal, realizadas en el sistema e-SUS, entre el 1 de marzo y el 18 de agosto de 2020.	Style - Non-fluent	Neutral	5658996
3	doc100	The time interval between symptom onset and testing was compared using the ANOVA test, classifying it according to test adequacy/timeliness.		El intervalo de tiempo entre el inicio de los síntomas y la prueba se comparó mediante la prueba ANOVA, clasificándola según adecuación / oportunidad de la prueba.	talp_upc_run2	El intervalo de tiempo entre el inicio de los síntomas y la prueba se comparó mediante la prueba ANOVA, clasificándola según <tag>adecuación / oportunidad</tag> de la prueba.	Linguistic Conventions - Punctuation	Minor	5658996
3	doc100	The time interval between symptom onset and testing was compared using the ANOVA test, classifying it according to test adequacy/timeliness.		El intervalo de tiempo entre el inicio de los síntomas y la prueba se comparó mediante la prueba ANOVA, clasificándola según adecuación / oportunidad de la prueba.	talp_upc_run2	El intervalo de tiempo entre el inicio de los síntomas y la prueba se comparó mediante la prueba ANOVA, <tag>clasificándola</tag> según adecuación / oportunidad de la prueba.	Linguistic Conventions - Grammar	Minor	5658996
4	doc100	Taking 1,942,514 notifications, average time between symptom onset and testing was 10.2 days (±17.1).		Tomando 1.942.514 notificaciones, el tiempo medio entre el inicio de los síntomas y las pruebas fue de 10,2 días (± 17,1).	talp_upc_run2	Tomando <tag>1.942.514</tag> notificaciones, el tiempo medio entre el inicio de los síntomas y las pruebas fue de 10,2 días (± 17,1).	Locale Conventions - Number format	Minor	5658996
4	doc100	Taking 1,942,514 notifications, average time between symptom onset and testing was 10.2 days (±17.1).		Tomando 1.942.514 notificaciones, el tiempo medio entre el inicio de los síntomas y las pruebas fue de 10,2 días (± 17,1).	talp_upc_run2	Tomando 1.942.514 notificaciones, el tiempo medio entre el <tag>inicio</tag> de los síntomas y las pruebas fue de 10,2 días (± 17,1).	Terminology - Wrong term	Minor	5658996
5	doc100	Among those tested, females (55.1%), people aged 20-39 years (43.8%), and the Southeast region of Brazil (43.0%) predominated.		Entre los examinados predominaron el sexo femenino (55,1%), las personas de 20 a 39 años (43,8%) y la región sudeste de Brasil (43,0%).	talp_upc_run2	Entre los examinados predominaron el sexo femenino (<tag>55,1%</tag>), las personas de 20 a 39 años (43,8%) y la región sudeste de Brasil (43,0%).	Locale Conventions - Measurement format	Minor	5658996
5	doc100	Among those tested, females (55.1%), people aged 20-39 years (43.8%), and the Southeast region of Brazil (43.0%) predominated.		Entre los examinados predominaron el sexo femenino (55,1%), las personas de 20 a 39 años (43,8%) y la región sudeste de Brasil (43,0%).	talp_upc_run2	Entre los examinados predominaron el sexo femenino (55,1%), las personas de 20 a 39 años (<tag>43,8%</tag>) y la región sudeste de Brasil (43,0%).	Locale Conventions - Measurement format	Minor	5658996
