SEG_ID	Doc	Source	Tagged_Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
1	doc1	To compare the effect of Sheng-Xue-Xiao-Ban Capsule (SXXBC) and indirubin to the peripheral platelets of the Idiopathic thrombocytopenic purpura (ITP) model mouse. 		比较生血消斑胶囊（SXXBC）和靛玉红对特发性血小板减少性紫癜（ITP）模型小鼠外周血小板的影响。 	Huawei_AGI_run2	比较<tag>生血消斑</tag>胶囊（SXXBC）和靛玉红对特发性血小板减少性紫癜（ITP）模型小鼠外周血小板的影响。 	Terminology - Wrong term	Critical	215701
2	doc1	The ITP mouse model was established by the method of passive immunization. 		采用被动免疫法建立ITP小鼠模型。 	Huawei_AGI_run2				215701
3	doc1	SXXBC and indirubin were used for intervention treatment. 		采用SXXBC和靛玉红进行干预治疗。 	Huawei_AGI_run2				215701
4	doc1	Then the hemorrhagic phenomena of ITP mice were observed and the numbers of peripheral platelets, hemoglobin and white blood cells, bone marrow megakaryocytes and their classification and coagulation function were detected and compared. 		观察ITP小鼠的出血现象，检测并比较外周血小板、血红蛋白和白细胞、骨髓巨核细胞的数量及其分类和凝血功能。 	Huawei_AGI_run2				215701
5	doc1	The improvement rate of hemorrhage in SXXBC group was 40% for small dose, 60% for medium dose and 80% for high dose, while the improvement rate of hemorrhage in indirubin group was 30% for small dose, 50% for medium dose and 60% for high dose. 		SXXBC组出血改善率小剂量为40%，中剂量为60%，高剂量为80%；靛玉红组出血改善率小剂量为30%，中剂量为50%，高剂量为60%。 	Huawei_AGI_run2				215701
6	doc1	There was no statistically significant difference in the improvement rate of hemorrhage between the two groups (P＞0.05). 		两组出血改善率比较，差异无统计学意义（P>0.05）。 	Huawei_AGI_run2	两组出血改善率比较，差异无<tag>统计学意义</tag>（P>0.05）。 	Terminology - Wrong term	Major	215701
7	doc1	Compared with the model control group, PLT and Hb increased in different doses of SXXBC and indirubin group 4th-8th day after drug intervention (P＜0.05, 0.01). 		与模型对照组比较，不同剂量SXXBC和靛玉红组在药物干预后第4~8天PLT和Hb均升高（P<0.05，0.01）。 	Huawei_AGI_run2				5225868
8	doc1	However, there was no significant difference between the different doses of SXXBC group and indirubin group (P＞0.05). 		而不同剂量SXXBC组与靛玉红组比较，差异无统计学意义（P>0.05）。 	Huawei_AGI_run2	而不同剂量SXXBC组与靛玉红组比较，差异无<tag>统计学意义</tag>（P>0.05）。 	Terminology - Wrong term	Major	215701
9	doc1	Compared with the model control group, the WBC in each group was significantly lower (P＜0.05, 0.01) on the 4th-8th day after drug intervention; However, there was no statistical significance between the two groups of SXXBC and indirubin (P＞0.05). 		与模型对照组比较，药物干预后第4~8天各组WBC均显著降低（P<0.05，0.01）；而两组SXXBC、靛玉红组间差异无统计学意义（P>0.05）。 	Huawei_AGI_run2	与模型对照组比较，药物干预后第4~8天各组WBC均显著降低（P<0.05，0.01）；而两组SXXBC、靛玉红组间差异无<tag>统计学意义</tag>（P>0.05）。 	Terminology - Wrong term	Major	215701
10	doc1	Compared with the model control group, the total number of megakaryocytes in each treatment group were decreased (P＜0.05, P＜0.01), in which the number of primary megakaryocytes in the large and medium dose groups of SXXBC and indirubin were decreased (P＜0.05, 0.01), and the number of juvenile megakaryocytes in the large dose group of SXXBC and indirubin were also decreased (P＜0.05). 		与模型对照组相比，各治疗组巨核细胞总数均减少（P<0.05，P<0.01），其中SXXBC、靛玉红大、中剂量组原代巨核细胞数减少（P<0.05，0.01），SXXBC、靛玉红大剂量组幼年巨核细胞数也减少（P<0.05）。 	Huawei_AGI_run2				215701
