SEG_ID	Doc	Source	Tagged_Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
1	doc100	Neben der eigentlichen definitiven Therapie einer akuten Blutung (z. B. durch endoskopische/operative Blutstillung oder Angiografie mit Coiling) kommt in der Akut- und Intensivmedizin der Optimierung der Blutgerinnung eine Schlüsselrolle zu.		In addition to the actual definitive treatment of acute bleeding (e. g. by endoscopic/surgical haemostasis or angiography with coiling), optimization of blood coagulation plays a key role in acute and intensive care medicine.	Huawei_AGI_run3				5367941
2	doc100	Dazu ist die Kenntnis der gängigen Gerinnungstests und ihrer Schwächen ebenso notwendig wie die korrekte Anwendung und Dosierung von Gerinnungsprodukten.		To this end, it is necessary to know the current coagulation tests and their weaknesses, as well as the correct use and dosage of coagulation products.	Huawei_AGI_run3				5367941
3	doc100	Das Gerinnungsmanagement kann insbesondere bei Patienten mit Leberzirrhose, angeborenen und erworbenen Gerinnungsstörungen sowie bei Patienten unter Antikoagulation herausfordernd sein.		Coagulation management can be challenging, especially in patients with liver cirrhosis, congenital and acquired coagulation disorders and in patients undergoing anticoagulation.	Huawei_AGI_run3				5367941
4	doc100	Dieses Review beleuchtet die wichtigsten Elemente der Gerinnungsdiagnostik und -therapie in der gastroenterologischen Intensiv- und Notfallmedizin inklusive neuer Antidote und erweiterter Gerinnungsdiagnostik bei Patienten mit Leberzirrhose, wie z.		This review highlights the most important elements of coagulation diagnostics and therapy in gastroenterological intensive care and emergency medicine, including new antidotes and extended coagulation diagnostics in patients with liver cirrhosis, e.g.	Huawei_AGI_run3	This review highlights the most important elements of coagulation diagnostics and therapy in gastroenterological intensive care and emergency medicine, <tag>including</tag> new antidotes and extended coagulation diagnostics in patients with liver cirrhosis, e.g.	Linguistic Conventions - Grammar	Neutral	5367941
5	doc100	B. die Thrombelastometrie.		Thrombelastometry.	Huawei_AGI_run3				5367941
1	doc12	LABORCHEMISCHE GERINNUNGSAUFFäLLIGKEITEN BEI COVID-19: COVID-19-Patienten weisen häufig stark erhöhte D-Dimer-Werte auf.		Laborochemical coagulation deficiencies in Covid-19: Covid-19 patients often have severely elevated d-dimer values.	Huawei_AGI_run3	Laborochemical coagulation deficiencies in <tag>Covid-19</tag>: Covid-19 patients often have severely elevated d-dimer values.	Linguistic Conventions - Spelling	Minor	5367941
1	doc12	LABORCHEMISCHE GERINNUNGSAUFFäLLIGKEITEN BEI COVID-19: COVID-19-Patienten weisen häufig stark erhöhte D-Dimer-Werte auf.		Laborochemical coagulation deficiencies in Covid-19: Covid-19 patients often have severely elevated d-dimer values.	Huawei_AGI_run3	Laborochemical coagulation deficiencies in Covid-19: <tag>Covid-19</tag> patients often have severely elevated d-dimer values.	Linguistic Conventions - Spelling	Minor	5367941
1	doc12	LABORCHEMISCHE GERINNUNGSAUFFäLLIGKEITEN BEI COVID-19: COVID-19-Patienten weisen häufig stark erhöhte D-Dimer-Werte auf.		Laborochemical coagulation deficiencies in Covid-19: Covid-19 patients often have severely elevated d-dimer values.	Huawei_AGI_run3	Laborochemical coagulation deficiencies in Covid-19: Covid-19 patients often have severely elevated <tag>d-dimer</tag> values.	Linguistic Conventions - Spelling	Minor	5367941
2	doc12	Die Höhe und der Verlauf scheinen mit dem Krankheitsverlauf und der Prognose zu korrelieren.		The height and the course seem to correlate with the course of the disease and the prognosis.	Huawei_AGI_run3				5367941
3	doc12	Bei signifikanter Erhöhung sollte eine medikamentöse Thromboseprophylaxe erwogen werden.		Medicinal thrombosis prophylaxis should be considered if elevations are significant.	Huawei_AGI_run3				5367941
4	doc12	Der Verlauf der Prothrombinfragmente F1 + F2 scheint ebenfalls mit dem klinischen Verlauf zu korrelieren und könnte bei Verfügbarkeit zur Verlaufsbeurteilung der Gerinnungsaktivierung mit herangezogen werden.		The progression of the prothrombin fragments f1+f2 also seems to correlate with the clinical course and, if available, could be used to evaluate the progression of coagulation activation.	Huawei_AGI_run3				5367941
